,timestamp,WALL_STREE.text_COUNT_pre_post1days:google,WALL_STREE.text_pre_post1days:google,date,news_list,news_count,sentiment
478,1524528000,3,"['the fair value of uber shares is something of a mystery_ investors could get a peek at how google values its investment when alphabet reports first-quarter earnings after the bell', 'alphabets earnings soar as sales continue to climb', 'google gathers more personal data than facebook does by almost every measureso why arent we talking about it ']",23.04.2018 19:00:00,"['the fair value of uber shares is something of a mystery_ investors could get a peek at how google values its investment when alphabet reports first-quarter earnings after the bell', 'google gathers more personal data than facebook does by almost every measureso why arent we talking about it ']",3,-1
,,,,,,,
479,1524614400,0,[],24.04.2018 19:00:00,[],0,0
480,1524700800,1,"['the nyse temporarily suspended trading in amazon, google parent alphabet and several other nasdaq-listed stocks due to a technical glitch']",25.04.2018 19:00:00,"['the nyse temporarily suspended trading in amazon, google parent alphabet and several other nasdaq-listed stocks due to a technical glitch']",1,0
481,1524787200,0,[],26.04.2018 19:00:00,[],0,0
482,1524873600,1,['stepped-up cord-cutting and slower broadband-customer growth are putting u_s_ telecom firms at a meaningful disadvantage to tech giants like netflix'],27.04.2018 19:00:00,['stepped-up cord-cutting and slower broadband-customer growth are putting u_s_ telecom firms at a meaningful disadvantage to tech giants like netflix'],1,0
483,1524960000,1,"['alphabets median pay is the fourth-highest among s&p 500 companies that have disclosed figures, but 18% less than at facebook']",28.04.2018 19:00:00,"['alphabets median pay is the fourth-highest among s&p 500 companies that have disclosed figures, but 18% less than at facebook']",1,0
484,1525046400,0,[],29.04.2018 19:00:00,[],0,0
485,1525132800,0,[],30.04.2018 19:00:00,[],0,0
486,1525219200,2,"['""google has created a level of entitlement which is hard to claw back_ people feel that its ok to debate everything_""', 'google, whose motto encourages employees to ""bring their whole selves to work,"" has become a battlefield for staffers arguing endlessly over race, politics and gender (adds link from earlier tweet) ']",01.05.2018 19:00:00,"['""google has created a level of entitlement which is hard to claw back_ people feel that its ok to debate everything_""', 'google, whose motto encourages employees to ""bring their whole selves to work,"" has become a battlefield for staffers arguing endlessly over race, politics and gender (adds link from earlier tweet) ']",2,0
487,1525305600,0,[],02.05.2018 19:00:00,[],0,0
488,1525392000,0,[],03.05.2018 19:00:00,[],0,0
489,1525478400,0,[],04.05.2018 19:00:00,[],0,0
490,1525564800,0,[],05.05.2018 19:00:00,[],0,0
491,1525651200,1,"['what if google and facebook become secure vaults for our precious personal data, asks @mims']",06.05.2018 19:00:00,"['what if google and facebook become secure vaults for our precious personal data, asks @mims']",1,0
492,1525737600,0,[],07.05.2018 19:00:00,[],0,0
493,1525824000,1,['escape from planet google with tech columnist david pierceand discover the best replacements for its top apps and services '],08.05.2018 19:00:00,['escape from planet google with tech columnist david pierceand discover the best replacements for its top apps and services '],1,-1
494,1525910400,0,[],09.05.2018 19:00:00,[],0,0
495,1525996800,0,[],10.05.2018 19:00:00,[],0,0
496,1526083200,0,[],11.05.2018 19:00:00,[],0,0
497,1526169600,0,[],12.05.2018 19:00:00,[],0,0
498,1526256000,0,[],13.05.2018 19:00:00,[],0,0
499,1526342400,1,['advertisers question whether twitter can add enough new users to catch up to facebook and alphabets google or stay ahead of the increasingly crowded field of competitors'],14.05.2018 19:00:00,['advertisers question whether twitter can add enough new users to catch up to facebook and alphabets google or stay ahead of the increasingly crowded field of competitors'],1,0
500,1526428800,0,[],15.05.2018 19:00:00,[],0,0
501,1526515200,1,['two private-equity tech giants go head-to-head over new funds'],16.05.2018 19:00:00,['two private-equity tech giants go head-to-head over new funds'],1,0
502,1526601600,0,[],17.05.2018 19:00:00,[],0,0
503,1526688000,0,[],18.05.2018 19:00:00,[],0,0
504,1526774400,0,[],19.05.2018 19:00:00,[],0,0
505,1526860800,0,[],20.05.2018 19:00:00,[],0,0
506,1526947200,0,[],21.05.2018 19:00:00,[],0,0
507,1527033600,0,[],22.05.2018 19:00:00,[],0,0
508,1527120000,0,[],23.05.2018 19:00:00,[],0,0
509,1527206400,0,[],24.05.2018 19:00:00,[],0,0
510,1527292800,0,[],25.05.2018 19:00:00,[],0,0
511,1527379200,0,[],26.05.2018 19:00:00,[],0,0
512,1527465600,0,[],27.05.2018 19:00:00,[],0,0
513,1527552000,1,['the data you surrender a users guide to knowing what you reveal to facebook google and othersand how to hold some information back'],28.05.2018 19:00:00,['the data you surrender a users guide to knowing what you reveal to facebook google and othersand how to hold some information back'],1,0
514,1527638400,0,[],29.05.2018 19:00:00,[],0,0
515,1527724800,0,[],30.05.2018 19:00:00,[],0,0
516,1527811200,1,"['in our winner-take-all economy, facebook, google and amazon may be inching toward monopoly status']",31.05.2018 19:00:00,"['in our winner-take-all economy, facebook, google and amazon may be inching toward monopoly status']",1,1
517,1527897600,1,"['the internal debate around project maven contributed to googles decision not to renew its contract, a person familiar with the matter said']",01.06.2018 19:00:00,"['the internal debate around project maven contributed to googles decision not to renew its contract, a person familiar with the matter said']",1,0
518,1527984000,0,[],02.06.2018 19:00:00,[],0,0
519,1528070400,0,[],03.06.2018 19:00:00,[],0,0
520,1528156800,0,[],04.06.2018 19:00:00,[],0,0
521,1528243200,1,['hey siri why are amazons alexa and google assistant so much better than you and why wont apple fix that'],05.06.2018 19:00:00,['hey siri why are amazons alexa and google assistant so much better than you and why wont apple fix that'],1,0
522,1528329600,0,[],06.06.2018 19:00:00,[],0,0
523,1528416000,2,"['google wont allow its ai products to be used in military weapons the company said thursday as it tries to balance its dont be evil mantra with the wideranging applications of its tech', 'the tech giant says the software flaw it has since fixed affected about 14 million users over 10 days in may']",07.06.2018 19:00:00,"['google wont allow its ai products to be used in military weapons the company said thursday as it tries to balance its dont be evil mantra with the wideranging applications of its tech', 'the tech giant says the software flaw it has since fixed affected about 14 million users over 10 days in may']",2,-1
524,1528502400,0,[],08.06.2018 19:00:00,[],0,0
525,1528588800,0,[],09.06.2018 19:00:00,[],0,0
526,1528675200,0,[],10.06.2018 19:00:00,[],0,0
527,1528761600,0,[],11.06.2018 19:00:00,[],0,0
528,1528848000,0,[],12.06.2018 19:00:00,[],0,0
529,1528934400,0,[],13.06.2018 19:00:00,[],0,0
530,1529020800,0,[],14.06.2018 19:00:00,[],0,0
531,1529107200,0,[],15.06.2018 19:00:00,[],0,0
532,1529193600,0,[],16.06.2018 19:00:00,[],0,0
533,1529280000,0,[],17.06.2018 19:00:00,[],0,0
534,1529366400,0,[],18.06.2018 19:00:00,[],0,0
535,1529452800,0,[],19.06.2018 19:00:00,[],0,0
536,1529539200,0,[],20.06.2018 19:00:00,[],0,0
537,1529625600,0,[],21.06.2018 19:00:00,[],0,0
538,1529712000,0,[],22.06.2018 19:00:00,[],0,0
539,1529798400,0,[],23.06.2018 19:00:00,[],0,0
540,1529884800,0,[],24.06.2018 19:00:00,[],0,0
541,1529971200,0,[],25.06.2018 19:00:00,[],0,0
542,1530057600,0,[],26.06.2018 19:00:00,[],0,0
543,1530144000,1,['google is setting rules to curtail employee debates'],27.06.2018 19:00:00,['google is setting rules to curtail employee debates'],1,0
544,1530230400,1,['google banned trolling on internal message boards and ad hominem attacks against coworkers'],28.06.2018 19:00:00,['google banned trolling on internal message boards and ad hominem attacks against coworkers'],1,0
545,1530316800,0,[],29.06.2018 19:00:00,[],0,0
546,1530403200,2,"['big tech giants are turning to two-year schools to find the skilled workers they desperately need_', 'google is trying to quell the debates roiling its workforce']",30.06.2018 19:00:00,"['big tech giants are turning to two-year schools to find the skilled workers they desperately need_', 'google is trying to quell the debates roiling its workforce']",2,0
547,1530489600,2,"['google and amazons next wave of talent is coming from community college', 'businesses say new california dataprivacy law risks damage to everything from retailers customerloyalty programs to data gathering by silicon valley tech giants']",01.07.2018 19:00:00,"['google and amazons next wave of talent is coming from community college', 'businesses say new california dataprivacy law risks damage to everything from retailers customerloyalty programs to data gathering by silicon valley tech giants']",2,-1
548,1530576000,1,['google has stopped scanning the inboxes of gmail users to personalize ads_ but it still lets outside software developers look inside'],02.07.2018 19:00:00,['google has stopped scanning the inboxes of gmail users to personalize ads_ but it still lets outside software developers look inside'],1,0
549,1530662400,0,[],03.07.2018 19:00:00,[],0,0
550,1530748800,1,"['when google and facebook announce their next acquisition, we should ask if the market for ideas will be stronger as a result']",04.07.2018 19:00:00,"['when google and facebook announce their next acquisition, we should ask if the market for ideas will be stronger as a result']",1,0
551,1530835200,0,[],05.07.2018 19:00:00,[],0,0
552,1530921600,0,[],06.07.2018 19:00:00,[],0,0
553,1531008000,0,[],07.07.2018 19:00:00,[],0,0
554,1531094400,0,[],08.07.2018 19:00:00,[],0,0
555,1531180800,1,['house lawmakers sent letters to the ceos of apple and alphabet seeking answers about how they handle phone users data'],09.07.2018 19:00:00,['house lawmakers sent letters to the ceos of apple and alphabet seeking answers about how they handle phone users data'],1,-1
556,1531267200,1,['google faces eu antitrust fine that could top last years 28 billion penalty'],10.07.2018 19:00:00,['google faces eu antitrust fine that could top last years 28 billion penalty'],1,-1
557,1531353600,0,[],11.07.2018 19:00:00,[],0,0
558,1531440000,0,[],12.07.2018 19:00:00,[],0,0
559,1531526400,0,[],13.07.2018 19:00:00,[],0,0
560,1531612800,0,[],14.07.2018 19:00:00,[],0,0
561,1531699200,0,[],15.07.2018 19:00:00,[],0,0
562,1531785600,0,[],16.07.2018 19:00:00,[],0,0
563,1531872000,0,[],17.07.2018 19:00:00,[],0,0
564,1531958400,3,"['google hit with a record fine of 5 billion by the eu for antitrust abuses of its android operating system_ google is appealing the decision_', 'after eu antitrust action, u_s_ policy makers weigh whether to curb googles might', 'google debate in the u_s_ heats up after the latest european union antitrust action']",18.07.2018 19:00:00,"['google hit with a record fine of 5 billion by the eu for antitrust abuses of its android operating system_ google is appealing the decision_', 'after eu antitrust action, u_s_ policy makers weigh whether to curb googles might', 'google debate in the u_s_ heats up after the latest european union antitrust action']",3,-1
565,1532044800,1,"['google was quick to say it would fight a 5 billion fine from the eu, but the appeals process wont be easy']",19.07.2018 19:00:00,"['google was quick to say it would fight a 5 billion fine from the eu, but the appeals process wont be easy']",1,-1
566,1532131200,0,[],20.07.2018 19:00:00,[],0,0
567,1532217600,0,[],21.07.2018 19:00:00,[],0,0
568,1532304000,1,"['google parent alphabet, facebook and amazon are among the most high-profile names in the s&p 500 set to report quarterly results this week']",22.07.2018 19:00:00,"['google parent alphabet, facebook and amazon are among the most high-profile names in the s&p 500 set to report quarterly results this week']",1,0
569,1532390400,1,"['google parent alphabet reported a 9_3% drop in second-quarter earnings, which included a 5 billion charge to cover a fine by european regulators']",23.07.2018 19:00:00,"['google parent alphabet reported a 9_3% drop in second-quarter earnings, which included a 5 billion charge to cover a fine by european regulators']",1,-1
570,1532476800,2,"['microsoft, amazon, google are pitching data-management services, but some energy companies are leery', 'facebooks new china innovation hub is aimed at expanding the tech giants presence in a country where its social network is blocked']",24.07.2018 19:00:00,"['microsoft, amazon, google are pitching data-management services, but some energy companies are leery', 'facebooks new china innovation hub is aimed at expanding the tech giants presence in a country where its social network is blocked']",2,0
571,1532563200,0,[],25.07.2018 19:00:00,[],0,0
572,1532649600,0,[],26.07.2018 19:00:00,[],0,0
573,1532736000,1,['the social-media slump will serve as a warning sign for anyone with broad exposure to big tech giants'],27.07.2018 19:00:00,['the social-media slump will serve as a warning sign for anyone with broad exposure to big tech giants'],1,0
574,1532822400,0,[],28.07.2018 19:00:00,[],0,0
575,1532908800,0,[],29.07.2018 19:00:00,[],0,0
576,1532995200,0,[],30.07.2018 19:00:00,[],0,0
577,1533081600,1,['ibms bridget van kralingen wears many hats but has one essential job getting the 107yearold tech giant to disrupt we spoke to her about blockchain the best way to run a meeting and competing against supercomputers '],31.07.2018 19:00:00,['ibms bridget van kralingen wears many hats but has one essential job getting the 107yearold tech giant to disrupt we spoke to her about blockchain the best way to run a meeting and competing against supercomputers '],1,0
578,1533168000,0,[],01.08.2018 19:00:00,[],0,0
579,1533254400,0,[],02.08.2018 19:00:00,[],0,0
580,1533340800,1,['opinion: google may re-enter china after nixing the pentagon_ what kind of world does the tech giant think we live in?'],03.08.2018 19:00:00,['opinion: google may re-enter china after nixing the pentagon_ what kind of world does the tech giant think we live in?'],1,0
581,1533427200,0,[],04.08.2018 19:00:00,[],0,0
582,1533513600,0,[],05.08.2018 19:00:00,[],0,0
583,1533600000,0,[],06.08.2018 19:00:00,[],0,0
584,1533686400,0,[],07.08.2018 19:00:00,[],0,0
585,1533772800,0,[],08.08.2018 19:00:00,[],0,0
586,1533859200,0,[],09.08.2018 19:00:00,[],0,0
587,1533945600,0,[],10.08.2018 19:00:00,[],0,0
588,1534032000,0,[],11.08.2018 19:00:00,[],0,0
589,1534118400,0,[],12.08.2018 19:00:00,[],0,0
590,1534204800,0,[],13.08.2018 19:00:00,[],0,0
591,1534291200,0,[],14.08.2018 19:00:00,[],0,0
592,1534377600,0,[],15.08.2018 19:00:00,[],0,0
593,1534464000,1,"['google, apple and facebook have fancy new smartphone features meant to keep you from actually using your smartphone']",16.08.2018 19:00:00,"['google, apple and facebook have fancy new smartphone features meant to keep you from actually using your smartphone']",1,0
594,1534550400,1,['alex jones was kicked off multiple digital platforms for his extreme views_ should tech giants decide when free speech goes too far?'],17.08.2018 19:00:00,['alex jones was kicked off multiple digital platforms for his extreme views_ should tech giants decide when free speech goes too far?'],1,0
595,1534636800,0,[],18.08.2018 19:00:00,[],0,0
596,1534723200,0,[],19.08.2018 19:00:00,[],0,0
597,1534809600,0,[],20.08.2018 19:00:00,[],0,0
598,1534896000,0,[],21.08.2018 19:00:00,[],0,0
599,1535068800,1,['google terminated 39 youtube channels it says are linked to iranian state media influence operation'],23.08.2018 19:00:00,['google terminated 39 youtube channels it says are linked to iranian state media influence operation'],1,0
600,1535155200,1,"['facebook has tapped hps antonio lucio to become its new chief marketing officer, as the tech giant navigates controversies that threaten to tarnish its brand']",24.08.2018 19:00:00,"['facebook has tapped hps antonio lucio to become its new chief marketing officer, as the tech giant navigates controversies that threaten to tarnish its brand']",1,0
601,1535241600,1,['apple googles app store commissions are too difficult for most developers to avoid'],25.08.2018 19:00:00,['apple googles app store commissions are too difficult for most developers to avoid'],1,0
602,1535328000,0,[],26.08.2018 19:00:00,[],0,0
603,1535414400,0,[],27.08.2018 19:00:00,[],0,0
604,1535500800,1,"['google is upping its mobile-payments game in india with new functions and services, as global players race to woo the nations consumers']",28.08.2018 19:00:00,"['google is upping its mobile-payments game in india with new functions and services, as global players race to woo the nations consumers']",1,1
605,1535587200,0,[],29.08.2018 19:00:00,[],0,0
606,1535673600,0,[],30.08.2018 19:00:00,[],0,0
607,1535760000,1,['google to weed out tech-support scam artists who advertise on its platform after wsj investigation found fraudsters'],31.08.2018 19:00:00,['google to weed out tech-support scam artists who advertise on its platform after wsj investigation found fraudsters'],1,0
608,1535846400,0,[],01.09.2018 19:00:00,[],0,0
609,1535932800,1,"['""i think everyone should take a class that emphasizes algorithmic thinking_"" alphabet chairman john hennessy details what make successful people successful_']",02.09.2018 19:00:00,"['""i think everyone should take a class that emphasizes algorithmic thinking_"" alphabet chairman john hennessy details what make successful people successful_']",1,0
610,1536019200,1,"['executives from facebook, twitter and google are likely to face questions about political content, antitrust concerns and consumer privacy ']",03.09.2018 19:00:00,"['executives from facebook, twitter and google are likely to face questions about political content, antitrust concerns and consumer privacy ']",1,-1
611,1536105600,1,"['alphabet chairman john hennessy talks to us about the duty of board members and the best students to come out of stanford university, which includes both the founders of yahoo and google_pic_twitter_com/8aaiodlejx']",04.09.2018 19:00:00,"['alphabet chairman john hennessy talks to us about the duty of board members and the best students to come out of stanford university, which includes both the founders of yahoo and google_pic_twitter_com/8aaiodlejx']",1,0
612,1536192000,1,['googles empty chair gets starring role at hearing'],05.09.2018 19:00:00,['googles empty chair gets starring role at hearing'],1,0
613,1536278400,1,['opinion the tech giants say they dont intentionally suppress conservatives and perhaps thats true but their nonchalance risks alienating usersand government intervention'],06.09.2018 19:00:00,['opinion the tech giants say they dont intentionally suppress conservatives and perhaps thats true but their nonchalance risks alienating usersand government intervention'],1,0
614,1536364800,0,[],07.09.2018 19:00:00,[],0,0
615,1536451200,0,[],08.09.2018 19:00:00,[],0,0
616,1536537600,0,[],09.09.2018 19:00:00,[],0,0
617,1536624000,0,[],10.09.2018 19:00:00,[],0,0
618,1536710400,1,['the european commission argued tuesday that a global application of the right to be forgotten would stretch the eus privacy laws beyond their intended scopeechoing at least some of googles arguments corrects link'],11.09.2018 19:00:00,['the european commission argued tuesday that a global application of the right to be forgotten would stretch the eus privacy laws beyond their intended scopeechoing at least some of googles arguments corrects link'],1,0
619,1536796800,0,[],12.09.2018 19:00:00,[],0,0
620,1536883200,0,[],13.09.2018 19:00:00,[],0,0
621,1536969600,1,['a newly surfaced video shows google executives lamenting the 2016 presidential election in an all-staff meeting and comes as silicon valley faces accusations of stifling conservative voices'],14.09.2018 19:00:00,['a newly surfaced video shows google executives lamenting the 2016 presidential election in an all-staff meeting and comes as silicon valley faces accusations of stifling conservative voices'],1,-1
622,1537056000,0,[],15.09.2018 19:00:00,[],0,0
623,1537142400,0,[],16.09.2018 19:00:00,[],0,0
624,1537228800,0,[],17.09.2018 19:00:00,[],0,0
625,1537315200,0,[],18.09.2018 19:00:00,[],0,0
626,1537401600,0,[],19.09.2018 19:00:00,[],0,0
627,1537488000,1,['google tells lawmakers it continues to allow app developers to scan and share data from users gmail accounts'],20.09.2018 19:00:00,['google tells lawmakers it continues to allow app developers to scan and share data from users gmail accounts'],1,0
628,1537574400,0,[],21.09.2018 19:00:00,[],0,0
629,1537660800,1,['google memo warns staff against letting personal politics affect their work'],22.09.2018 19:00:00,['google memo warns staff against letting personal politics affect their work'],1,0
630,1537747200,0,[],23.09.2018 19:00:00,[],0,0
631,1537833600,2,"['silicon valley tech giants like facebook and google cant be trusted to police themselves and should be subject to tougher regulation a new report says', 'google ceo sundar pichai plans to appear at a private meeting of top gop lawmakers on friday and again at a public hearing this year responding to new scrutiny of the companys work with china its market power and alleged bias in its search results']",24.09.2018 19:00:00,"['silicon valley tech giants like facebook and google cant be trusted to police themselves and should be subject to tougher regulation a new report says', 'google ceo sundar pichai plans to appear at a private meeting of top gop lawmakers on friday and again at a public hearing this year responding to new scrutiny of the companys work with china its market power and alleged bias in its search results']",2,-1
632,1537920000,0,[],25.09.2018 19:00:00,[],0,0
633,1538006400,0,[],26.09.2018 19:00:00,[],0,0
634,1538092800,1,"['tech companies came under fire at a congressional hearing for alleged bias and censorship of conservative views, a day before googles ceo was set to meet with republican lawmakers']",27.09.2018 19:00:00,"['tech companies came under fire at a congressional hearing for alleged bias and censorship of conservative views, a day before googles ceo was set to meet with republican lawmakers']",1,-1
635,1538179200,1,['house gop lawmakers met with google ceo sundar pichai friday to air concerns about whether an anti-conservative bias affects how google ranks search results'],28.09.2018 19:00:00,['house gop lawmakers met with google ceo sundar pichai friday to air concerns about whether an anti-conservative bias affects how google ranks search results'],1,0
636,1538265600,0,[],29.09.2018 19:00:00,[],0,0
637,1538352000,0,[],30.09.2018 19:00:00,[],0,0
638,1538438400,0,[],01.10.2018 19:00:00,[],0,0
639,1538524800,0,[],02.10.2018 19:00:00,[],0,0
640,1538611200,0,[],03.10.2018 19:00:00,[],0,0
641,1538697600,1,"['vice president pence called on google immediately to halt developing a mobile search app, which he said would strengthen communist party censorship in china']",04.10.2018 19:00:00,"['vice president pence called on google immediately to halt developing a mobile search app, which he said would strengthen communist party censorship in china']",1,-1
642,1538784000,1,"['facebook, amazon and google all started in the u_s_ will the next generation of startups come from mumbai or singapore instead?']",05.10.2018 19:00:00,"['facebook, amazon and google all started in the u_s_ will the next generation of startups come from mumbai or singapore instead?']",1,0
643,1538870400,1,"['facebook, amazon and google all started in the u_s_ will the next generation of startups come from mumbai or singapore instead?']",06.10.2018 19:00:00,"['facebook, amazon and google all started in the u_s_ will the next generation of startups come from mumbai or singapore instead?']",1,0
644,1538956800,0,[],07.10.2018 19:00:00,[],0,0
645,1539043200,5,"['cocaine, reefer and a litany of profanities_ what happens when google home and alexa decide to assert their independence_ ', 'google opted not to disclose its discovery of a bug in google+ that exposed the data of hundreds of thousands of users, a wsj review found', 'google is dead for consumers heres why this matters for social media', 'it was quite alarming said wendy crocker 55 i pondered it a bit is this some intruder what happens when google home and alexa act up', 'httpamazoncom microsoft alphabet and advanced micro devices each lost at least 1']",08.10.2018 19:00:00,"['cocaine, reefer and a litany of profanities_ what happens when google home and alexa decide to assert their independence_ ', 'google opted not to disclose its discovery of a bug in google+ that exposed the data of hundreds of thousands of users, a wsj review found', 'google is dead for consumers heres why this matters for social media', 'it was quite alarming said wendy crocker 55 i pondered it a bit is this some intruder what happens when google home and alexa act up', 'httpamazoncom microsoft alphabet and advanced micro devices each lost at least 1']",5,-1
646,1539129600,3,"['along with updated pixel phones, google revealed the pixel slate and the google home hub that, for improved privacy, lacks a camera', 'google appeals 5 billion eu fine but still faces end-of-october deadline to end allegedly anticompetitive behavior', 'google exposed the private data of hundreds of thousands of google usersand then opted not to disclose the issue dmac1 joins wsjtanya with the details on wsj tech news briefing  apple podcasts httpsonwsjcom2cba21q google play']",09.10.2018 19:00:00,"['along with updated pixel phones, google revealed the pixel slate and the google home hub that, for improved privacy, lacks a camera', 'google appeals 5 billion eu fine but still faces end-of-october deadline to end allegedly anticompetitive behavior', 'google exposed the private data of hundreds of thousands of google usersand then opted not to disclose the issue dmac1 joins wsjtanya with the details on wsj tech news briefing  apple podcasts httpsonwsjcom2cba21q google play']",3,-1
647,1539216000,3,"['some apps will be cut off from all gmail data, others restricted from selling collected data or from using it to target advertising, google said ', 'top lawmakers of both parties say congress needs to rein in tech companies, citing revelations about google+ as latest questionable privacy practice', 'heres how to check if you have a google+ account and what to do about it']",10.10.2018 19:00:00,"['some apps will be cut off from all gmail data, others restricted from selling collected data or from using it to target advertising, google said ', 'top lawmakers of both parties say congress needs to rein in tech companies, citing revelations about google+ as latest questionable privacy practice', 'heres how to check if you have a google+ account and what to do about it']",3,-1
648,1539302400,1,"['commerce committee chair thune joined other lawmakers in saying they found it ""troubling"" that google failed to disclose a data vulnerability']",11.10.2018 19:00:00,"['commerce committee chair thune joined other lawmakers in saying they found it ""troubling"" that google failed to disclose a data vulnerability']",1,-1
649,1539388800,0,[],12.10.2018 19:00:00,[],0,0
650,1539475200,1,"['google+ never really took off as a social network, but if you post videos on youtube, you probably have an account and your data was at risk of exposure_']",13.10.2018 19:00:00,"['google+ never really took off as a social network, but if you post videos on youtube, you probably have an account and your data was at risk of exposure_']",1,-1
651,1539561600,0,[],14.10.2018 19:00:00,[],0,0
652,1539648000,0,[],15.10.2018 19:00:00,[],0,0
653,1539734400,1,['google said it will start charging device manufacturers fees to preinstall google apps on devices running the companys android operating system in europe a stark shift in the business model'],16.10.2018 19:00:00,['google said it will start charging device manufacturers fees to preinstall google apps on devices running the companys android operating system in europe a stark shift in the business model'],1,1
654,1539820800,0,[],17.10.2018 19:00:00,[],0,0
655,1539907200,0,[],18.10.2018 19:00:00,[],0,0
656,1539993600,1,['googles latest smartphone promises better pictures and videos through the power of ai pierce pits the pixel 3 against the iphone and galaxy note 9 in six shooting challenges read the full review '],19.10.2018 19:00:00,['googles latest smartphone promises better pictures and videos through the power of ai pierce pits the pixel 3 against the iphone and galaxy note 9 in six shooting challenges read the full review '],1,1
657,1540080000,0,[],20.10.2018 19:00:00,[],0,0
658,1540166400,0,[],21.10.2018 19:00:00,[],0,0
659,1540252800,0,[],22.10.2018 19:00:00,[],0,0
660,1540339200,1,['astro teller the head of alphabets secretive rd lab on his love of failure the next phase of ai and the problems technology cant solve'],23.10.2018 19:00:00,['astro teller the head of alphabets secretive rd lab on his love of failure the next phase of ai and the problems technology cant solve'],1,0
661,1540425600,0,[],24.10.2018 19:00:00,[],0,0
662,1540512000,2,"['its not just facebook and google that are caught in the pushback against big tech', 'googles parent, alphabet, delivers surging profit, but overall revenue grew 21%, versus 24% in the same period a year ago']",25.10.2018 19:00:00,"['its not just facebook and google that are caught in the pushback against big tech', 'googles parent, alphabet, delivers surging profit, but overall revenue grew 21%, versus 24% in the same period a year ago']",2,-1
663,1540598400,0,[],26.10.2018 19:00:00,[],0,0
664,1540684800,0,[],27.10.2018 19:00:00,[],0,0
665,1540771200,1,['countries across the world are exploring the eus idea of levying digital taxes on tech giants like facebook and google'],28.10.2018 19:00:00,['countries across the world are exploring the eus idea of levying digital taxes on tech giants like facebook and google'],1,-1
666,1540857600,0,[],29.10.2018 19:00:00,[],0,0
667,1540944000,0,[],30.10.2018 19:00:00,[],0,0
668,1541030400,1,"['amazon and google are among the biggest employers of international students, nearly half of whom hail from india and china']",31.10.2018 19:00:00,"['amazon and google are among the biggest employers of international students, nearly half of whom hail from india and china']",1,0
669,1541116800,0,[],01.11.2018 19:00:00,[],0,0
670,1541203200,1,"['google walkouts signal a crisis in faith among employees, many of whom say they are disappointed the technology companys culture is no different from rest of corporate america']",02.11.2018 19:00:00,"['google walkouts signal a crisis in faith among employees, many of whom say they are disappointed the technology companys culture is no different from rest of corporate america']",1,0
671,1541289600,0,[],03.11.2018 19:00:00,[],0,0
672,1541376000,0,[],04.11.2018 18:00:00,[],0,0
673,1541462400,0,[],05.11.2018 18:00:00,[],0,0
674,1541548800,0,[],06.11.2018 18:00:00,[],0,0
675,1541635200,0,[],07.11.2018 18:00:00,[],0,0
676,1541721600,3,"['google could add space for more than 12000 new workers in new york citynearly double the companys current staffing there', 'google is expected to name a prominent hospitalsystem ceo to a newly created role overseeing the tech companys healthcare efforts', 'google will end a rule requiring employees to handle sexual-harassment claims in private arbitration, a week after workers staged a global walkout']",08.11.2018 18:00:00,"['google could add space for more than 12000 new workers in new york citynearly double the companys current staffing there', 'google is expected to name a prominent hospitalsystem ceo to a newly created role overseeing the tech companys healthcare efforts', 'google will end a rule requiring employees to handle sexual-harassment claims in private arbitration, a week after workers staged a global walkout']",3,1
677,1541808000,1,"['facebook will end a policy requiring worker sexual-harassment claims to be settled in private arbitration, after google rolled back its policy']",09.11.2018 18:00:00,"['facebook will end a policy requiring worker sexual-harassment claims to be settled in private arbitration, after google rolled back its policy']",1,0
678,1541894400,0,[],10.11.2018 18:00:00,[],0,0
679,1541980800,0,[],11.11.2018 18:00:00,[],0,0
680,1542067200,1,['facebook to give special access to french regulators as part of a call from french president to tighten regulation of tech giants'],12.11.2018 18:00:00,['facebook to give special access to french regulators as part of a call from french president to tighten regulation of tech giants'],1,0
681,1542153600,2,"['asked about sexual harassment in the tech industry alphabet and google cfo ruth porat says if you can get cars to selfdrivewhy cant we solve this ', 'in the fight for tech talent, amazon seeks more engineers who know java, while google is going after python users']",13.11.2018 18:00:00,"['asked about sexual harassment in the tech industry alphabet and google cfo ruth porat says if you can get cars to selfdrivewhy cant we solve this ', 'in the fight for tech talent, amazon seeks more engineers who know java, while google is going after python users']",2,0
682,1542240000,1,['with 50000 jobs and 5 billion in investments at stake heres a look at the great lengths cities went to woo the tech giant and why amazon ultimately settled on two locations for hq2 '],14.11.2018 18:00:00,['with 50000 jobs and 5 billion in investments at stake heres a look at the great lengths cities went to woo the tech giant and why amazon ultimately settled on two locations for hq2 '],1,0
683,1542326400,0,[],15.11.2018 18:00:00,[],0,0
684,1542412800,0,[],16.11.2018 18:00:00,[],0,0
685,1542499200,0,[],17.11.2018 18:00:00,[],0,0
686,1542585600,0,[],18.11.2018 18:00:00,[],0,0
687,1542672000,0,[],19.11.2018 18:00:00,[],0,0
688,1542758400,1,"['alphabets waymo unit plans to launch a paid self-driving car service in the next two months_ ceo john krafcik explains the ""long journey"" ahead for the technology_pic_twitter_com/bhxoi0ffv0']",20.11.2018 18:00:00,"['alphabets waymo unit plans to launch a paid self-driving car service in the next two months_ ceo john krafcik explains the ""long journey"" ahead for the technology_pic_twitter_com/bhxoi0ffv0']",1,1
689,1542844800,0,[],21.11.2018 18:00:00,[],0,0
